id,login,user,email,phone,region,potential_money_predict
7983180,alevtina2008,Сила Гурьевич Устинов,danila_49@hotmail.com,+7 040 623 6077,Курская обл.,3104
988027,terenti2016,Симонова Олимпиада Алексеевна,gremislavpanov@rambler.ru,8 731 933 5723,Челябинская обл.,2143
390110,safonovmilan,Кулагина Лариса Вячеславовна,ljubomir_10@rambler.ru,8 (713) 837-44-40,Краснодарский край,6833
7229803,luchezar1984,Исай Борисович Лобанов,vinogradovazhanna@mail.ru,+7 (269) 792-2704,Ямало-Ненецкий АО,7622
5270737,potap98,Баранов Ян Антонович,stanimir_52@hotmail.com,84087508701,Хабаровский край,155
1395933,sofronanisimov,Мамонтов Кондрат Андреевич,antipovchinnikov@hotmail.com,+7 717 516 10 55,Ямало-Ненецкий АО,4883
6357157,zatsevradovan,Вениамин Ильич Суворов,grigorevmoke@yandex.ru,+7 (806) 505-0667,Камчатский край,4626
5901053,filipp25,Гущин Аверкий Всеволодович,kotovmodest@yandex.ru,+7 (881) 643-8729,респ. Удмуртия,1048
1131685,florentin_04,Ипат Власович Устинов,vsevolod2012@hotmail.com,+7 574 997 57 43,Красноярский край,3045
1702921,moise88,Пахомов Бронислав Давидович,beljakovfeoktist@yahoo.com,+7 (597) 328-6484,респ. Крым,6638
6033837,jakub42,Эдуард Ярославович Стрелков,kapiton82@gmail.com,8 (056) 249-05-03,респ. Адыгея,6583
1711225,filatovamarina,Самсонова Лукия Константиновна,aksenovaraisa@yahoo.com,87050015682,Новгородская обл.,366
2865876,pankratbelozerov,Бронислав Ефремович Медведев,svjatoslav51@yandex.ru,8 (301) 931-38-54,Ханты-Мансийский АО,477
7912586,ruben_05,Карпова Марфа Ильинична,egor_1974@gmail.com,8 (054) 858-8256,Ставропольский край,7509
6297231,foti_2012,тов. Сергеева Дарья Феликсовна,sofon_05@mail.ru,8 020 122 69 63,респ. Коми,2248
4858670,artem42,Нонна Юльевна Лобанова,zosima_2011@gmail.com,8 (998) 499-6738,Ямало-Ненецкий АО,2399
5214094,shashkovnarkis,Беспалова Анжелика Афанасьевна,uljan89@yandex.ru,+7 (878) 190-85-31,респ. Карачаево-Черкесия,712
1455348,ladislav_35,Давыдова Нина Валериевна,evfrosinija78@mail.ru,+7 400 173 41 28,Камчатский край,6572
1676532,firs_05,Осипова Майя Львовна,shilovaviktorija@yahoo.com,8 438 153 40 98,Приморский край,4848
1458113,knjazevprokofi,Ипполит Яковлевич Рябов,mina_99@rambler.ru,8 543 613 9821,Хабаровский край,9458
5315915,visheslav_1986,Логинова Ксения Сергеевна,rusakovmiron@yahoo.com,+7 178 861 33 66,Приморский край,8422
2314303,sobolevaolga,Аполлон Харитонович Некрасов,anzhela2014@mail.ru,8 434 887 1570,Еврейская АО,2686
2948939,nikodim07,Воронова Агата Никифоровна,regina92@yahoo.com,8 578 085 7000,Краснодарский край,4595
2634967,valerifilatov,Воробьев Никита Иларионович,matve_1984@hotmail.com,+7 (944) 322-6828,Приморский край,8918
7421913,evasileva,Копылов Венедикт Иосифович,varlaam_71@mail.ru,8 277 390 78 32,Иркутская обл.,1511
1283741,nikifor_53,Куликов Митофан Вилорович,doroninzosima@gmail.com,+7 817 890 56 52,респ. Калмыкия,8133
2569158,miheevipat,Андроник Гавриилович Егоров,gostomisl55@rambler.ru,+7 049 813 6550,респ. Тыва,6674
4728048,matveevizjaslav,Шилова Вера Рубеновна,lukija1993@gmail.com,8 418 808 9518,Красноярский край,37
4084678,agafon_2006,Синклитикия Валентиновна Ларионова,ptarasov@gmail.com,+7 (923) 062-21-52,Алтайский край,6651
7808974,ignati_2020,Силантий Исидорович Данилов,ratmir2006@yandex.ru,81688178725,респ. Бурятия,5649
3889192,hromanov,Суханова Варвара Анатольевна,serafim_82@hotmail.com,86912319417,респ. Татарстан,2475
1073414,dementi2010,Некрасова Марфа Валентиновна,maksimiljanpavlov@rambler.ru,+7 813 027 27 42,Ямало-Ненецкий АО,233
717962,fknjazev,Жданов Ювеналий Валентинович,varlaam97@gmail.com,81498383604,Рязанская обл.,1776
4383383,safonovaevfrosinija,Любосмысл Анатольевич Мартынов,trofimovartem@hotmail.com,+7 425 447 2160,Ненецкий АО,9097
6731044,jnesterova,Анна Максимовна Лихачева,andronik_62@rambler.ru,8 989 552 9775,Ямало-Ненецкий АО,1516
1158822,ippolit1970,Жанна Михайловна Рябова,doroninamarina@gmail.com,+7 (267) 069-88-90,Магаданская обл.,1464
5842339,aleksandr_35,Герасим Якубович Назаров,mnikonova@yahoo.com,+75194546760,Камчатский край,9447
8156143,gedeonevseev,Глафира Георгиевна Титова,litkingrigori@gmail.com,8 (187) 283-12-68,Еврейская АО,5622
1133219,polina_1983,Селиверст Фролович Попов,kuzma_1980@yandex.ru,8 (251) 680-3970,Хабаровский край,3969
1700555,hristofor_68,Рубен Харламович Коновалов,mir2003@yandex.ru,+7 (781) 820-7074,Ненецкий АО,9532
6700552,efim72,Ширяев Феоктист Эдгарович,glafira2009@rambler.ru,+7 (802) 728-9319,Хабаровский край,4898
878893,dorofeevizmail,тов. Юдин Зосима Егорович,nazarborisov@hotmail.com,+7 057 166 1883,Приморский край,452
6088250,gorbunovataisija,Руслан Феоктистович Шубин,alina2004@yandex.ru,+71125081552,Алтайский край,4957
7934617,dementi_86,Веселов Ипполит Харлампьевич,vikentiguljaev@rambler.ru,8 039 734 78 86,Ямало-Ненецкий АО,7736
8356290,olimpi36,Елена Олеговна Маслова,nekrasovaklavdija@mail.ru,83648824749,респ. Северная Осетия - Алания,4999
7422565,averjan1989,Савин Юлий Филиппович,gremislav_66@gmail.com,87786758830,Еврейская АО,1094
4897589,juvenali_90,Кондрат Августович Борисов,zahar1991@mail.ru,+7 (350) 109-65-84,респ. Хакасия,573
4923645,marian1992,Горбунов Святополк Евстигнеевич,aleksandr_67@mail.ru,+7 (346) 303-47-10,Камчатский край,9609
2047573,novikovspiridon,Логинова Марина Ивановна,kolesnikovlev@mail.ru,8 (668) 559-00-60,Еврейская АО,7906
6281517,ermakovsolomon,Евсеев Александр Денисович,ostromir_59@gmail.com,+7 (957) 402-78-26,Пензенская обл.,3852
6921022,pantelemon_1994,Денисова Элеонора Даниловна,anikekuzmin@yahoo.com,Нет,Ненецкий АО,3127
7632813,nikitinstanislav,Лаврентий Евстигнеевич Шестаков,anatoli_31@rambler.ru,+7 (808) 169-16-71,Оренбургская обл.,9184
2769906,galaktion12,Олимпиада Геннадиевна Костина,isakovnikanor@gmail.com,+7 097 418 2096,Свердловская обл.,3326
2788973,ipatlihachev,Эрнест Витальевич Щукин,akim00@rambler.ru,8 460 511 9270,респ. Адыгея,6859
8547306,osamsonov,Капитон Всеволодович Беляев,panovilja@yandex.ru,8 522 167 79 92,Чукотский АО,4102
2106738,sevastjan35,Аксенов Ярослав Харитонович,esisoeva@yahoo.com,+7 441 081 5306,респ. Бурятия,8298
912183,nikiforovfilaret,Игнатова Анжелика Львовна,ksenija2014@rambler.ru,+7 (815) 847-6404,Ямало-Ненецкий АО,2770
5452873,vladimirovaelizaveta,Бирюкова Жанна Станиславовна,hohlovfilimon@mail.ru,+7 995 452 7568,Ямало-Ненецкий АО,8714
2956337,ignatovarseni,Самойлов Игнатий Евсеевич,orehovflorentin@yahoo.com,8 097 835 63 76,респ. Северная Осетия - Алания,5154
5346532,gennadi1994,Карпова Вера Эдуардовна,denisbolshakov@gmail.com,+7 (679) 705-46-65,Забайкальский край,3578
5337846,loginovaagata,Сафонов Евстафий Жанович,kuzma21@hotmail.com,+7 265 944 49 81,Ненецкий АО,4169
5561757,potapvoronov,Дорофеев Валерий Игнатьевич,natalja99@gmail.com,8 (388) 850-4506,Пензенская обл.,2247
6328530,fedosi77,Таисия Матвеевна Полякова,iraklisubbotin@hotmail.com,+72248752884,респ. Адыгея,2417
5493375,foma1992,Павлов Клавдий Харитонович,cmironov@mail.ru,+7 (038) 289-70-02,Владимирская обл.,7268
7826606,ljubomir_1973,Михеев Карл Артемьевич,alobanova@rambler.ru,8 662 379 5269,Ставропольский край,4878
5969477,sevastjan2006,Крылова Алина Рубеновна,mihail_90@rambler.ru,8 343 174 1546,респ. Крым,8487
6890205,osipovanatalja,Баранова Вероника Тарасовна,foti_1989@mail.ru,8 (701) 542-8785,респ. Крым,5372
4423417,mamontovhariton,Акулина Федоровна Зимина,emeljanovfilipp@rambler.ru,8 (290) 933-2409,респ. Тыва,5225
372546,makarovaaleksandra,Филатова Антонина Яковлевна,pahom_50@rambler.ru,8 926 743 5585,Ямало-Ненецкий АО,852
5722579,fokanaumov,Евфросиния Тимуровна Громова,platon_20@yahoo.com,8 (763) 927-1457,Ямало-Ненецкий АО,815
2774384,ostromir_48,Маслов Лев Фёдорович,isakovaevdokija@yahoo.com,+7 (898) 253-6324,респ. Тыва,3259
4573233,ferapont_1970,Ярослав Антонович Осипов,gordeevinnokenti@yahoo.com,+7 (405) 933-48-02,респ. Татарстан,2622
312439,prokofi1995,Мариан Елисеевич Романов,paramon62@gmail.com,+79437384974,Ненецкий АО,1093
4599725,zoja_1983,Руслан Харлампович Ефремов,vladimirovasofija@yahoo.com,84726349840,респ. Марий-Эл,9867
7585142,kolobovsilvestr,Комиссарова Нинель Михайловна,mdenisov@mail.ru,8 327 091 53 22,Хабаровский край,5450
2306420,zoja_1998,Денис Эдгардович Лукин,konovalovanaina@mail.ru,8 (185) 012-6934,Еврейская АО,8476
1737678,uljan_77,Мельникова Олимпиада Феликсовна,vorobevakim@mail.ru,8 056 500 41 25,Ненецкий АО,8354
4385031,konovalovamarija,Осипова Вероника Романовна,martjan95@rambler.ru,+7 (406) 129-76-96,респ. Калмыкия,4212
1063010,veniamin1982,Гришина Евфросиния Кирилловна,ippolit38@yandex.ru,8 (557) 039-52-97,респ. Хакасия,2255
684131,nekrasovapolina,Гаврилова Фаина Олеговна,iraida68@rambler.ru,8 276 066 04 78,Саратовская обл.,7978
7236673,sofronfadeev,Боброва Зоя Андреевна,marfa42@yandex.ru,+7 (441) 179-6069,Краснодарский край,4398
5956985,grigorevspiridon,Фирс Вячеславович Фролов,lavr_1983@rambler.ru,+7 (351) 918-3492,респ. Татарстан,69
1717823,anna1979,Маркова Любовь Артемовна,iraida_1980@yahoo.com,80025935870,Новосибирская обл.,7887
3367983,evstafi_43,Овчинников Ипат Елисеевич,volkovgeorgi@yahoo.com,+7 022 074 3886,Ярославская обл.,2242
84535,prohorovignati,Белоусов Гордей Адрианович,rribakov@gmail.com,85997023028,Орловская обл.,1400
